harvest_age_hrs,crop_type,distance_km,ambient_temp_c,humidity_pct,rainfall_48h_mm,travel_time_hrs,region,season_month,farmer_experience,bin_quality,vehicle_type,risk_score,risk_label
30.39,eggplant,4.26,37.98,40.0,0.97,0.5,maharashtra_2,3,moderate,good,refrigerated,30.97,SAFE
10.55,tomato,29.95,36.36,40.0,4.46,0.5,maharashtra_2,1,novice,good,covered,66.31,RISKY
533.34,potato,9.01,24.84,69.05,10.66,0.94,maharashtra_3,5,novice,fair,open,41.91,RISKY
33.48,tomato,20.57,24.65,69.61,0.91,0.5,maharashtra_3,7,moderate,good,open,44.86,RISKY
18.22,leafy_greens,13.37,29.07,66.89,5.22,0.65,maharashtra_2,5,moderate,good,open,59.5,RISKY
303.66,potato,6.81,30.34,53.25,2.46,0.5,maharashtra_2,1,expert,good,covered,22.3,SAFE
762.97,potato,9.23,28.66,69.92,18.13,0.5,maharashtra_2,8,moderate,fair,open,41.51,RISKY
44.52,leafy_greens,4.62,22.39,76.32,6.85,0.5,maharashtra_1,7,novice,fair,open,87.42,CRITICAL
61.98,tomato,7.45,23.74,68.95,0.73,0.5,maharashtra_3,4,expert,good,refrigerated,39.43,RISKY
201.98,onion,2.09,32.24,48.58,4.18,0.5,maharashtra_1,12,novice,fair,open,48.79,RISKY
695.16,potato,27.5,22.04,75.82,0.26,1.03,maharashtra_1,2,novice,fair,open,22.62,SAFE
116.43,onion,7.27,33.08,46.25,1.28,0.61,maharashtra_2,7,moderate,poor,open,47.2,RISKY
72.37,leafy_greens,6.51,24.99,66.26,0.83,0.65,maharashtra_1,10,moderate,good,open,85.27,CRITICAL
10.56,leafy_greens,75.56,30.68,57.42,1.03,2.8,maharashtra_1,12,moderate,good,open,65.18,RISKY
243.41,onion,10.42,29.37,54.94,18.49,0.5,maharashtra_2,9,moderate,fair,open,48.71,RISKY
73.27,tomato,4.02,25.01,67.71,2.71,0.55,maharashtra_3,2,moderate,good,covered,64.84,RISKY
31.02,tomato,7.87,36.95,40.69,21.02,0.5,maharashtra_2,10,expert,poor,refrigerated,50.43,RISKY
340.78,onion,3.28,20.94,76.84,0.58,1.04,maharashtra_3,6,novice,good,refrigerated,39.92,RISKY
1296.0,onion,4.05,33.51,46.04,38.16,0.5,maharashtra_2,10,expert,good,covered,64.08,RISKY
76.58,tomato,15.5,24.59,77.06,1.26,0.5,maharashtra_1,5,novice,poor,covered,95.38,CRITICAL
2288.17,potato,7.32,34.34,40.0,1.93,0.85,maharashtra_2,4,moderate,good,refrigerated,45.38,RISKY
28.24,tomato,67.54,27.14,70.69,16.26,1.46,maharashtra_1,8,moderate,good,open,59.18,RISKY
6.19,leafy_greens,17.01,28.65,53.92,3.62,0.69,maharashtra_1,12,moderate,good,covered,55.8,RISKY
30.04,leafy_greens,5.97,21.12,83.04,0.99,0.5,maharashtra_3,5,novice,fair,covered,75.95,CRITICAL
674.64,onion,7.26,28.12,64.42,10.19,1.14,maharashtra_1,9,novice,good,covered,75.68,CRITICAL
20.78,leafy_greens,20.15,34.49,40.0,0.06,0.91,maharashtra_1,2,moderate,poor,covered,90.7,CRITICAL
73.2,leafy_greens,7.51,28.05,50.33,1.15,0.5,maharashtra_3,4,expert,fair,open,88.24,CRITICAL
16.62,tomato,34.22,25.25,60.28,1.75,0.5,maharashtra_2,9,moderate,poor,covered,65.17,RISKY
69.61,tomato,13.17,25.48,66.03,0.12,1.08,maharashtra_1,7,novice,poor,open,100.0,CRITICAL
36.8,leafy_greens,14.52,32.17,47.46,3.1,0.76,maharashtra_1,7,novice,fair,covered,100.0,CRITICAL
127.38,tomato,39.12,23.82,68.47,22.69,1.07,maharashtra_1,5,moderate,good,open,67.98,RISKY
93.94,eggplant,33.06,31.84,40.0,0.07,1.26,maharashtra_1,4,novice,poor,open,100.0,CRITICAL
389.34,onion,28.26,22.67,82.3,2.43,0.93,maharashtra_1,7,expert,fair,open,54.69,RISKY
1195.0,potato,2.32,27.88,63.54,1.0,0.5,maharashtra_1,5,expert,fair,open,51.27,RISKY
280.42,onion,12.75,20.87,80.69,0.47,0.5,maharashtra_1,1,novice,fair,covered,45.62,RISKY
86.4,leafy_greens,45.77,27.49,60.09,3.72,1.55,maharashtra_3,1,novice,poor,covered,100.0,CRITICAL
9.55,leafy_greens,41.48,30.95,49.64,0.56,0.96,maharashtra_2,6,expert,fair,covered,56.22,RISKY
1296.0,onion,9.49,29.99,53.38,31.94,0.5,maharashtra_1,8,moderate,fair,open,76.16,CRITICAL
416.25,potato,50.9,27.77,70.49,4.04,1.19,maharashtra_1,7,novice,good,open,40.74,RISKY
303.0,onion,16.46,40.0,40.0,4.39,0.5,maharashtra_2,7,expert,poor,covered,39.59,RISKY
172.8,eggplant,18.59,20.12,82.04,18.02,0.5,maharashtra_1,3,moderate,fair,covered,60.92,RISKY
72.11,leafy_greens,6.54,26.13,69.69,3.98,1.05,maharashtra_1,3,moderate,fair,open,92.7,CRITICAL
101.2,onion,12.28,30.98,47.51,17.58,0.5,maharashtra_1,1,moderate,fair,open,38.27,RISKY
46.39,tomato,15.3,24.84,75.57,2.84,0.5,maharashtra_2,8,novice,fair,open,73.45,CRITICAL
34.51,tomato,15.3,33.76,40.0,1.84,0.5,maharashtra_1,12,novice,fair,open,83.89,CRITICAL
22.82,leafy_greens,6.64,30.36,57.24,3.26,0.5,maharashtra_1,11,expert,good,covered,52.72,RISKY
37.19,tomato,6.44,26.58,63.44,2.08,0.5,maharashtra_1,3,expert,good,open,58.57,RISKY
13.98,eggplant,4.46,26.42,63.5,4.03,0.5,maharashtra_2,11,expert,fair,covered,29.65,SAFE
1200.59,onion,5.96,25.83,64.35,30.59,0.5,maharashtra_2,4,expert,good,covered,62.27,RISKY
35.98,leafy_greens,27.1,28.33,60.92,2.37,0.5,maharashtra_1,12,expert,good,covered,64.93,RISKY
1188.55,potato,18.6,25.74,63.83,1.32,0.5,maharashtra_1,8,moderate,fair,refrigerated,32.96,SAFE
129.8,eggplant,6.36,30.62,52.83,25.28,0.5,maharashtra_1,6,moderate,good,open,70.8,CRITICAL
366.18,onion,11.73,28.94,46.2,7.66,0.5,maharashtra_2,6,novice,good,open,51.45,RISKY
35.08,tomato,16.9,29.57,56.6,7.27,0.85,maharashtra_1,11,novice,poor,open,90.8,CRITICAL
521.29,onion,12.63,25.55,67.83,2.71,0.5,maharashtra_3,3,expert,poor,covered,52.65,RISKY
37.28,leafy_greens,7.6,29.63,53.75,9.45,0.64,maharashtra_1,5,moderate,fair,refrigerated,62.69,RISKY
622.04,potato,3.92,32.6,45.77,1.69,0.5,maharashtra_2,12,moderate,fair,covered,37.89,RISKY
82.31,tomato,16.7,28.74,58.31,3.48,0.5,maharashtra_2,10,expert,good,covered,66.47,RISKY
493.05,onion,67.02,23.97,77.21,14.54,2.19,maharashtra_3,12,novice,fair,open,78.87,CRITICAL
13.44,tomato,2.95,26.4,62.71,75.88,0.5,maharashtra_3,6,expert,good,covered,46.46,RISKY
124.76,eggplant,29.9,28.7,61.13,7.9,2.05,maharashtra_1,9,novice,fair,open,94.81,CRITICAL
279.4,onion,9.1,23.77,78.35,23.5,0.5,maharashtra_3,1,novice,fair,covered,55.94,RISKY
56.6,leafy_greens,25.63,26.13,63.83,0.71,1.09,maharashtra_1,12,expert,poor,covered,97.41,CRITICAL
1390.5,potato,8.29,28.55,53.48,55.63,0.58,maharashtra_1,5,expert,good,covered,46.64,RISKY
23.29,eggplant,19.51,25.72,69.42,10.3,1.17,maharashtra_2,8,expert,fair,covered,50.61,RISKY
3655.24,potato,3.75,27.56,60.67,0.08,0.5,maharashtra_1,3,moderate,fair,open,66.67,RISKY
73.51,tomato,13.78,34.26,40.04,0.85,0.5,maharashtra_2,6,novice,fair,covered,100.0,CRITICAL
33.88,tomato,21.58,31.12,55.68,44.19,0.5,maharashtra_2,7,novice,poor,covered,100.0,CRITICAL
129.6,tomato,5.86,28.91,59.16,1.26,0.5,maharashtra_1,4,moderate,fair,refrigerated,63.64,RISKY
102.97,tomato,28.84,28.26,51.92,0.13,1.25,maharashtra_2,9,expert,fair,open,85.71,CRITICAL
19.01,leafy_greens,5.09,28.89,66.43,6.9,0.5,maharashtra_1,7,novice,good,covered,71.05,CRITICAL
502.57,onion,6.36,35.8,40.0,0.02,0.5,maharashtra_2,1,novice,good,open,69.07,RISKY
67.33,tomato,21.71,24.56,75.65,0.21,1.05,maharashtra_2,5,moderate,fair,open,80.87,CRITICAL
79.61,leafy_greens,28.38,24.71,74.99,3.03,1.05,maharashtra_1,2,novice,fair,covered,99.5,CRITICAL
57.51,leafy_greens,21.05,32.2,52.25,1.09,0.5,maharashtra_2,4,moderate,fair,covered,94.44,CRITICAL
72.28,tomato,3.99,33.2,47.22,7.96,0.5,maharashtra_2,1,moderate,poor,open,100.0,CRITICAL
273.29,onion,5.08,27.62,58.01,1.73,0.5,maharashtra_1,5,moderate,good,refrigerated,21.41,SAFE
53.94,tomato,30.68,32.57,44.3,3.35,0.85,maharashtra_2,5,moderate,poor,open,100.0,CRITICAL
26.02,tomato,23.96,26.17,67.08,0.74,0.5,maharashtra_1,1,novice,good,open,61.34,RISKY
29.53,tomato,16.38,26.84,69.01,1.29,0.86,maharashtra_1,7,novice,fair,refrigerated,50.32,RISKY
172.8,eggplant,16.95,28.01,55.23,0.99,0.5,maharashtra_3,7,moderate,good,open,73.47,CRITICAL
46.88,tomato,5.73,25.14,69.78,7.1,0.5,maharashtra_1,1,expert,good,open,64.27,RISKY
983.4,potato,5.2,29.23,52.42,37.28,0.68,maharashtra_1,10,moderate,good,open,59.48,RISKY
346.26,potato,16.38,31.63,48.89,0.48,0.5,maharashtra_2,8,expert,fair,covered,29.94,SAFE
108.7,onion,12.56,25.3,77.62,0.39,0.5,maharashtra_1,11,expert,poor,open,45.02,RISKY
61.46,eggplant,20.1,29.79,52.69,0.2,0.5,maharashtra_1,3,moderate,good,covered,51.85,RISKY
50.49,eggplant,4.99,32.07,54.52,18.74,0.5,maharashtra_1,10,moderate,good,open,52.94,RISKY
370.41,onion,48.17,32.89,51.6,0.05,1.76,maharashtra_2,8,novice,fair,covered,57.07,RISKY
38.27,tomato,59.97,32.39,48.15,3.79,0.5,maharashtra_2,8,moderate,good,refrigerated,40.61,RISKY
16.52,leafy_greens,10.1,27.9,60.06,2.45,0.5,maharashtra_1,7,novice,good,covered,62.22,RISKY
4.65,leafy_greens,12.8,31.22,48.0,0.02,0.5,maharashtra_2,11,novice,fair,open,65.77,RISKY
20.17,tomato,2.6,30.95,51.67,1.68,0.5,maharashtra_1,5,novice,good,open,67.92,RISKY
1754.43,potato,12.69,26.16,66.98,58.14,0.54,maharashtra_3,8,expert,fair,open,60.5,RISKY
104.52,eggplant,9.47,30.1,63.14,1.32,0.5,maharashtra_3,7,novice,poor,refrigerated,73.87,CRITICAL
396.87,onion,2.09,32.18,51.25,5.96,1.01,maharashtra_2,7,expert,good,open,42.29,RISKY
31.21,tomato,3.42,25.25,65.02,5.1,0.5,maharashtra_3,9,novice,good,open,66.04,RISKY
46.06,onion,5.81,21.71,80.04,20.9,0.5,maharashtra_3,10,expert,fair,refrigerated,20.88,SAFE
2495.26,potato,9.38,27.73,59.86,3.8,0.5,maharashtra_1,6,novice,fair,covered,86.95,CRITICAL
71.4,eggplant,13.2,27.52,67.1,0.16,0.5,maharashtra_2,6,moderate,fair,open,67.3,RISKY
34.16,leafy_greens,13.09,32.78,52.66,0.01,0.62,maharashtra_1,5,expert,fair,open,76.72,CRITICAL
26.21,leafy_greens,2.46,27.58,68.28,2.87,0.5,maharashtra_1,2,moderate,fair,open,67.04,RISKY
56.19,leafy_greens,12.67,30.81,51.46,1.08,0.83,maharashtra_1,8,expert,fair,open,82.39,CRITICAL
1287.23,potato,7.63,28.46,57.93,10.52,0.92,maharashtra_1,10,expert,fair,covered,43.13,RISKY
3123.17,potato,9.58,32.25,57.33,6.04,0.5,maharashtra_3,8,moderate,good,open,75.14,CRITICAL
63.9,tomato,7.57,28.05,54.12,5.97,0.5,maharashtra_1,3,expert,good,covered,67.96,RISKY
38.76,leafy_greens,2.59,30.39,61.81,32.88,0.5,maharashtra_1,3,novice,good,open,94.33,CRITICAL
1026.1,onion,25.77,20.89,92.56,20.97,1.11,maharashtra_1,11,moderate,poor,open,78.72,CRITICAL
375.56,onion,54.35,23.54,76.69,8.08,0.65,maharashtra_3,5,expert,poor,open,62.73,RISKY
55.41,eggplant,21.38,29.46,61.97,0.41,0.5,maharashtra_1,1,novice,fair,covered,69.24,RISKY
796.09,potato,8.19,25.88,72.55,3.61,0.5,maharashtra_2,3,moderate,poor,open,45.05,RISKY
39.98,leafy_greens,10.94,23.99,72.63,5.17,0.5,maharashtra_3,5,expert,good,open,56.62,RISKY
53.37,leafy_greens,21.13,23.95,85.47,2.25,0.69,maharashtra_1,4,moderate,good,covered,73.99,CRITICAL
64.21,tomato,29.52,31.8,51.03,8.6,0.5,maharashtra_1,12,novice,good,covered,93.55,CRITICAL
40.61,leafy_greens,19.76,34.66,46.3,0.24,0.5,maharashtra_2,8,moderate,fair,open,90.18,CRITICAL
2767.01,potato,2.87,34.55,43.6,20.46,0.5,maharashtra_2,2,novice,fair,open,80.61,CRITICAL
953.22,potato,2.22,28.4,56.43,0.88,0.5,maharashtra_1,2,expert,fair,open,44.5,RISKY
1127.88,onion,7.18,28.16,53.74,0.87,0.5,maharashtra_2,3,expert,poor,covered,70.73,CRITICAL
515.37,onion,3.11,26.49,62.88,2.17,0.59,maharashtra_2,5,moderate,poor,open,84.14,CRITICAL
36.32,tomato,27.85,32.04,42.57,3.39,1.21,maharashtra_1,12,novice,poor,open,100.0,CRITICAL
68.43,onion,2.1,25.36,78.64,2.83,0.5,maharashtra_1,12,expert,fair,open,32.39,SAFE
609.24,onion,14.78,27.65,57.48,9.16,0.91,maharashtra_1,5,moderate,good,open,58.36,RISKY
58.88,leafy_greens,9.06,28.14,55.57,0.8,0.5,maharashtra_2,1,moderate,fair,covered,89.75,CRITICAL
66.03,tomato,10.01,23.22,79.12,29.4,0.5,maharashtra_3,2,expert,fair,open,59.78,RISKY
1174.76,potato,16.9,26.01,61.03,5.16,0.53,maharashtra_1,1,novice,poor,open,65.69,RISKY
19.91,tomato,2.98,28.5,59.69,27.95,0.5,maharashtra_1,5,moderate,fair,open,62.23,RISKY
1963.56,potato,9.94,37.24,41.45,0.47,0.9,maharashtra_2,11,novice,poor,refrigerated,58.54,RISKY
27.15,tomato,49.94,34.46,40.0,1.26,1.33,maharashtra_2,9,moderate,fair,open,87.14,CRITICAL
23.82,leafy_greens,9.24,29.78,53.2,0.22,0.5,maharashtra_1,6,moderate,fair,covered,74.69,CRITICAL
324.83,onion,8.66,27.98,61.95,2.5,1.09,maharashtra_1,12,moderate,fair,open,51.82,RISKY
42.97,tomato,42.98,31.79,53.53,0.49,1.21,maharashtra_1,9,expert,fair,open,72.53,CRITICAL
440.21,onion,10.14,23.86,73.6,3.29,0.58,maharashtra_3,2,novice,good,open,52.13,RISKY
90.13,eggplant,9.98,27.94,61.29,10.45,0.5,maharashtra_1,5,novice,fair,refrigerated,58.54,RISKY
639.45,onion,33.73,27.75,62.96,0.14,1.32,maharashtra_1,5,novice,poor,covered,92.53,CRITICAL
83.71,tomato,4.16,28.79,58.95,1.68,0.5,maharashtra_1,10,moderate,good,open,85.42,CRITICAL
303.81,onion,44.42,26.68,58.51,67.01,1.44,maharashtra_3,9,expert,fair,covered,43.5,RISKY
35.13,leafy_greens,47.97,26.34,67.4,3.3,1.47,maharashtra_1,5,novice,good,open,98.53,CRITICAL
30.5,tomato,4.57,26.06,69.62,19.71,0.57,maharashtra_3,1,expert,good,covered,43.91,RISKY
3888.0,potato,10.12,34.08,45.67,25.46,0.5,maharashtra_1,4,novice,good,open,69.58,RISKY
80.15,tomato,26.31,24.08,63.62,6.83,0.55,maharashtra_1,11,moderate,good,covered,70.97,CRITICAL
2286.8,potato,9.52,26.05,66.73,13.48,0.98,maharashtra_3,10,expert,good,open,51.28,RISKY
6.22,eggplant,13.25,26.96,64.36,0.34,0.5,maharashtra_3,1,moderate,fair,covered,38.52,RISKY
251.44,onion,9.11,23.82,69.22,4.28,0.5,maharashtra_2,8,novice,good,open,55.09,RISKY
22.69,leafy_greens,2.81,26.93,66.27,1.3,0.5,maharashtra_1,2,expert,poor,open,74.44,CRITICAL
56.67,tomato,7.82,25.01,69.9,0.12,0.63,maharashtra_1,8,expert,fair,open,66.75,RISKY
671.72,potato,7.35,24.83,66.72,28.24,0.5,maharashtra_3,9,novice,poor,open,44.81,RISKY
129.6,tomato,3.88,25.13,70.71,10.34,0.5,maharashtra_3,11,expert,fair,covered,70.42,CRITICAL
35.35,leafy_greens,7.38,31.43,47.26,13.43,0.5,maharashtra_2,10,moderate,good,open,80.73,CRITICAL
53.83,tomato,34.11,21.39,84.77,2.13,0.5,maharashtra_3,2,moderate,fair,open,53.92,RISKY
66.52,tomato,24.9,25.6,69.05,5.58,1.19,maharashtra_1,11,expert,fair,open,74.6,CRITICAL
1296.0,onion,41.19,22.04,77.99,3.44,1.2,maharashtra_1,6,novice,good,open,75.28,CRITICAL
19.04,tomato,20.43,26.88,61.88,19.79,0.5,maharashtra_1,12,novice,good,covered,63.71,RISKY
6.73,tomato,55.68,30.28,49.14,1.49,0.83,maharashtra_2,6,novice,good,covered,61.75,RISKY
51.06,leafy_greens,11.35,30.65,50.55,10.23,0.5,maharashtra_1,4,moderate,good,covered,81.83,CRITICAL
2135.12,potato,29.73,29.17,57.5,7.22,0.5,maharashtra_1,12,expert,poor,covered,74.98,CRITICAL
161.38,eggplant,13.69,29.99,55.23,9.69,1.25,maharashtra_3,8,moderate,poor,open,89.72,CRITICAL
50.76,tomato,7.78,26.03,65.72,1.12,0.5,maharashtra_1,5,moderate,good,open,78.64,CRITICAL
1098.83,onion,34.93,22.99,84.85,8.38,1.33,maharashtra_1,11,novice,fair,open,83.38,CRITICAL
300.04,onion,3.27,28.49,47.51,0.77,0.5,maharashtra_2,4,moderate,fair,covered,58.08,RISKY
595.67,onion,18.72,27.75,67.53,6.08,1.01,maharashtra_3,12,moderate,good,open,62.89,RISKY
1275.12,onion,18.79,31.77,46.02,12.69,1.89,maharashtra_2,3,moderate,poor,covered,76.14,CRITICAL
87.72,eggplant,13.19,27.04,66.93,0.17,1.15,maharashtra_2,10,novice,poor,covered,100.0,CRITICAL
39.86,leafy_greens,6.92,28.63,59.77,4.16,0.5,maharashtra_2,11,moderate,fair,refrigerated,51.36,RISKY
1106.37,potato,12.76,30.22,59.03,4.44,0.5,maharashtra_1,3,moderate,fair,refrigerated,37.39,RISKY
3888.0,potato,15.26,28.88,55.83,30.69,0.5,maharashtra_1,5,expert,fair,open,67.93,RISKY
45.37,leafy_greens,20.46,31.49,45.6,0.66,0.94,maharashtra_2,4,novice,good,covered,91.85,CRITICAL
30.13,tomato,12.37,26.08,67.49,0.79,0.66,maharashtra_1,2,expert,fair,covered,55.39,RISKY
973.1,onion,54.08,29.51,58.49,0.37,1.45,maharashtra_1,2,moderate,poor,covered,93.59,CRITICAL
48.83,eggplant,12.17,27.06,65.4,1.36,0.5,maharashtra_1,3,moderate,fair,refrigerated,43.15,RISKY
27.65,tomato,11.65,29.83,58.45,5.78,0.8,maharashtra_1,11,moderate,poor,covered,79.27,CRITICAL
2007.5,potato,5.52,38.77,40.0,1.91,0.5,maharashtra_2,6,expert,good,covered,54.81,RISKY
340.17,onion,5.74,25.27,65.57,2.93,0.5,maharashtra_3,4,expert,fair,open,48.16,RISKY
32.4,leafy_greens,10.75,33.09,40.0,0.03,0.67,maharashtra_2,8,moderate,poor,covered,100.0,CRITICAL
86.4,leafy_greens,27.62,28.33,61.64,4.13,0.5,maharashtra_2,11,moderate,fair,open,93.38,CRITICAL
67.04,eggplant,14.62,26.89,65.39,1.58,0.5,maharashtra_1,8,novice,good,open,66.89,RISKY
23.51,leafy_greens,23.99,31.52,54.99,8.67,1.01,maharashtra_2,5,moderate,fair,covered,72.28,CRITICAL
83.58,eggplant,2.56,29.51,57.92,9.28,0.5,maharashtra_1,12,moderate,good,open,66.3,RISKY
57.82,potato,3.11,29.13,53.62,34.05,0.5,maharashtra_3,4,expert,poor,open,39.59,RISKY
86.4,leafy_greens,12.24,27.07,62.29,6.87,0.74,maharashtra_1,10,expert,good,refrigerated,43.72,RISKY
20.42,leafy_greens,3.02,33.74,52.14,4.96,0.71,maharashtra_2,12,moderate,poor,refrigerated,57.52,RISKY
2652.67,potato,28.64,29.03,67.61,6.23,1.79,maharashtra_1,3,novice,fair,refrigerated,68.49,RISKY
1296.0,onion,3.13,26.08,70.07,4.88,0.89,maharashtra_1,2,moderate,fair,covered,72.82,CRITICAL
1010.73,onion,6.66,27.13,59.68,13.79,0.5,maharashtra_1,5,moderate,fair,open,68.88,RISKY
2546.43,potato,10.37,25.58,69.19,1.88,0.5,maharashtra_1,9,expert,fair,open,54.66,RISKY
28.53,leafy_greens,23.67,30.91,55.13,4.01,1.19,maharashtra_1,5,expert,fair,covered,73.82,CRITICAL
19.29,tomato,29.2,24.98,65.17,3.58,1.19,maharashtra_1,8,expert,good,open,44.68,RISKY
120.88,tomato,15.87,28.15,58.39,7.5,0.83,maharashtra_1,11,moderate,poor,open,100.0,CRITICAL
69.58,leafy_greens,26.53,26.42,71.55,1.09,0.5,maharashtra_3,7,moderate,fair,refrigerated,53.56,RISKY
41.27,tomato,26.12,26.01,64.52,1.14,1.45,maharashtra_2,4,expert,poor,open,79.59,CRITICAL
124.04,tomato,15.66,34.15,45.33,4.41,0.5,maharashtra_2,10,novice,fair,open,100.0,CRITICAL
489.28,onion,37.17,23.79,71.63,0.52,0.5,maharashtra_3,1,expert,good,open,42.34,RISKY
51.93,tomato,7.94,28.45,52.6,3.01,0.6,maharashtra_1,11,novice,good,refrigerated,58.28,RISKY
15.79,leafy_greens,4.48,26.52,57.41,1.23,0.5,maharashtra_1,1,moderate,poor,open,73.49,CRITICAL
50.53,tomato,2.07,25.61,67.85,2.14,0.67,maharashtra_1,6,moderate,good,covered,63.12,RISKY
46.42,tomato,5.91,24.06,76.79,5.25,0.5,maharashtra_1,4,moderate,fair,refrigerated,44.86,RISKY
158.64,eggplant,13.36,29.42,55.87,6.31,0.63,maharashtra_2,5,moderate,good,open,74.8,CRITICAL
13.54,leafy_greens,2.82,29.53,56.04,1.45,0.5,maharashtra_2,4,moderate,fair,open,71.88,CRITICAL
23.61,leafy_greens,2.3,24.75,69.9,0.14,0.88,maharashtra_3,5,expert,fair,covered,65.96,RISKY
977.51,onion,17.41,25.87,65.48,1.35,0.5,maharashtra_1,2,novice,good,open,83.61,CRITICAL
791.77,onion,2.59,34.13,43.43,5.4,0.5,maharashtra_2,9,expert,fair,open,56.75,RISKY
1326.83,potato,19.76,23.37,63.57,5.16,1.15,maharashtra_3,6,moderate,fair,covered,35.53,RISKY
600.08,onion,2.23,24.3,73.91,0.06,0.5,maharashtra_3,12,novice,good,open,69.42,RISKY
1856.81,potato,15.89,24.56,71.29,1.45,0.62,maharashtra_3,4,novice,fair,covered,58.19,RISKY
1025.09,potato,12.57,27.61,63.32,4.76,0.5,maharashtra_3,12,novice,fair,covered,55.1,RISKY
64.45,onion,6.25,28.09,64.17,4.52,0.5,maharashtra_1,1,novice,fair,open,34.79,SAFE
761.57,onion,40.11,26.24,67.26,5.96,2.12,maharashtra_1,12,moderate,fair,open,75.77,CRITICAL
22.31,leafy_greens,3.43,28.67,61.49,8.82,0.72,maharashtra_1,1,novice,fair,refrigerated,56.76,RISKY
427.36,onion,13.26,21.07,80.58,0.52,0.5,maharashtra_3,4,expert,fair,open,47.21,RISKY
351.3,onion,11.87,25.58,66.63,58.05,0.5,maharashtra_3,6,moderate,poor,open,66.42,RISKY
103.39,eggplant,14.72,31.54,51.04,6.65,0.5,maharashtra_1,8,moderate,poor,open,82.23,CRITICAL
2407.75,potato,7.75,28.3,65.12,0.22,0.5,maharashtra_2,4,moderate,good,covered,68.75,RISKY
441.47,onion,9.13,23.14,73.62,14.37,0.5,maharashtra_1,7,expert,fair,covered,46.87,RISKY
119.54,onion,11.56,30.83,51.17,49.19,0.61,maharashtra_2,3,expert,good,refrigerated,23.36,SAFE
20.61,tomato,3.79,25.15,66.74,31.66,0.5,maharashtra_3,7,moderate,poor,open,67.86,RISKY
49.14,tomato,2.17,29.33,57.25,2.33,0.5,maharashtra_1,12,moderate,fair,covered,84.41,CRITICAL
1141.71,potato,19.86,30.54,55.9,4.54,0.5,maharashtra_1,12,novice,fair,covered,73.13,CRITICAL
309.27,potato,6.62,25.29,72.35,0.16,0.5,maharashtra_3,3,novice,good,open,26.98,SAFE
30.28,leafy_greens,35.9,26.16,67.57,4.33,0.62,maharashtra_1,2,expert,good,open,66.61,RISKY
522.2,onion,29.72,26.85,65.47,13.58,1.17,maharashtra_1,2,moderate,good,open,53.95,RISKY
2809.54,potato,53.11,25.97,57.56,1.37,1.46,maharashtra_1,3,expert,poor,covered,65.97,RISKY
45.09,tomato,5.49,34.36,45.73,0.81,0.5,maharashtra_2,8,moderate,poor,open,94.6,CRITICAL
670.9,onion,9.57,34.29,41.58,0.93,1.21,maharashtra_1,11,moderate,fair,covered,70.15,CRITICAL
66.44,tomato,3.19,25.12,72.3,3.67,0.5,maharashtra_1,4,moderate,fair,open,78.45,CRITICAL
142.21,onion,18.82,33.31,41.15,0.39,0.6,maharashtra_2,6,novice,fair,open,41.42,RISKY
54.85,tomato,19.44,24.38,70.47,1.01,1.42,maharashtra_3,2,novice,good,covered,73.34,CRITICAL
2747.0,potato,11.5,23.6,87.49,2.05,0.5,maharashtra_1,4,moderate,poor,open,56.12,RISKY
655.19,potato,7.45,28.44,62.82,1.48,0.5,maharashtra_2,9,moderate,poor,open,40.56,RISKY
869.62,potato,27.52,29.85,55.81,0.02,1.3,maharashtra_2,6,novice,good,covered,55.97,RISKY
24.91,leafy_greens,17.78,32.39,42.77,0.94,0.94,maharashtra_2,6,expert,good,open,70.59,CRITICAL
620.53,onion,36.76,28.69,64.27,5.37,1.55,maharashtra_3,3,moderate,fair,open,82.06,CRITICAL
52.82,leafy_greens,10.88,25.32,67.1,2.06,1.11,maharashtra_1,2,moderate,good,covered,79.01,CRITICAL
84.2,tomato,3.22,22.38,81.09,5.37,0.5,maharashtra_1,11,novice,poor,covered,77.45,CRITICAL
2229.56,potato,5.81,34.26,42.18,2.01,0.5,maharashtra_2,2,expert,good,open,46.39,RISKY
230.64,onion,15.21,37.29,43.57,1.77,0.73,maharashtra_2,8,novice,fair,covered,51.99,RISKY
86.14,tomato,7.19,26.81,66.8,27.6,0.5,maharashtra_3,6,novice,good,covered,85.19,CRITICAL
44.35,eggplant,10.96,40.0,40.0,4.99,0.5,maharashtra_2,3,expert,good,open,43.32,RISKY
1296.0,onion,21.82,29.68,60.31,10.62,2.03,maharashtra_3,9,expert,fair,covered,59.88,RISKY
23.27,tomato,13.07,39.05,40.0,0.38,0.7,maharashtra_2,1,expert,fair,open,60.08,RISKY
93.32,eggplant,5.12,23.5,80.2,7.51,0.5,maharashtra_1,4,moderate,fair,covered,70.23,CRITICAL
37.53,eggplant,8.4,28.82,53.35,10.42,1.08,maharashtra_1,3,novice,fair,open,67.77,RISKY
33.8,leafy_greens,16.65,22.1,75.75,0.91,0.67,maharashtra_1,7,moderate,fair,open,73.93,CRITICAL
1635.89,potato,26.75,30.84,51.99,0.51,0.63,maharashtra_1,9,expert,good,covered,43.9,RISKY
16.64,tomato,32.72,36.74,40.0,6.43,2.19,maharashtra_2,9,moderate,good,refrigerated,65.06,RISKY
59.9,tomato,22.18,22.95,67.28,19.39,0.88,maharashtra_3,3,expert,fair,covered,57.38,RISKY
